source_ticker,cumulative_contribution,active_days,profitable
PYPL,0.004364880962781018,1072,True
QCOM,-0.0019396030097386175,1230,False
QRVO,0.0035767031875512767,847,True
R,0.003674658501443751,525,True
RCL,0.003935388661346222,1207,True
REG,3.044618582322855e-05,858,True
REGN,-0.0023761199460063014,1239,False
RF,0.005926423243875082,1620,True
RHI,0.003769572164212923,1171,True
RJF,-0.001065638880795969,939,False
RL,0.0008021847591318251,1381,True
RMD,0.007038325991280038,933,True
ROK,0.0036220470325350903,1510,True
ROL,0.006056014127375828,810,True
ROP,0.004015627937293716,1628,True
ROST,0.007333627842906781,1536,True
RRC,-0.0009917997930984428,292,False
RSG,0.009785113349872459,1975,True
RTX,0.00402016041835021,691,True
RVTY,-3.786357001232972e-05,266,False
SBAC,-6.316946511965392e-05,660,False
SBUX,0.004552626987777723,1379,True
SCG,0.001611723829998276,255,True
SCHW,0.006254800621070489,1535,True
SEDG,-0.001208552527063214,46,False
SHW,0.007716532227274798,1738,True
SJM,0.0020444065953673773,1318,True
SLB,0.001000641119480065,1130,True
SLG,-0.002351278774112618,304,False
SLM,0.0007712499227852349,179,True
SMCI,-0.0007032223734012501,106,False
SNA,0.0067585960286354425,1681,True
SNPS,0.005868137656475023,1063,True
SO,0.003983370237959291,1530,True
SOLV,-0.0009302035391078366,118,False
SPG,0.003877844130783254,1552,True
SPGI,0.01145333748816126,1837,True
SRE,0.0053061103840134835,1451,True
STE,-0.0006560962775673146,707,False
STLD,0.0035404068129530394,390,True
STT,0.00902522650908569,1435,True
STX,0.018460248519516793,1569,True
STZ,0.006701597984653692,1570,True
SW,0.00042659060799058986,53,True
SWK,0.003534564110826974,1396,True
SWKS,0.0035828974368139043,867,True
SYF,0.002776675946037959,970,True
SYK,0.005647011642272542,1793,True
SYY,6.99207231156799e-05,1610,True
T,-0.0017487185254594071,1330,False
TAP,0.0003317739153722148,1172,True
TDC,-3.97759756826934e-05,204,False
TDG,-6.725433456584491e-05,1124,False
TDY,0.0007579953406690306,620,True
TECH,-0.0009293060946001452,288,False
TEL,0.00535201664202634,1564,True
TER,0.008892912784796767,814,True
TFC,0.0010663701682749414,623,True
TFX,-0.0029961280235362257,484,False
TGT,0.005124821411459634,1265,True
THC,0.0009685736852181306,335,True
