source_ticker,cumulative_contribution,active_days,profitable
WEC,0.004882797682710034,2272,True
WELL,0.005825028506913424,2294,True
WFC,0.0022452541187326924,2059,True
WHR,0.0004307699848594191,1445,True
WM,0.006746941695580644,2652,True
WMB,0.008068473407273596,2221,True
WMT,0.006174186583511728,2541,True
WRB,0.004902104763587385,952,True
WSM,0.000205768530466949,206,True
WST,-5.886648547663255e-05,791,False
WTW,9.947443072932214e-05,685,True
WU,0.00046711657264501046,1251,True
WY,-0.0013347449567775748,1930,False
WYNN,0.0004423721450540039,1752,True
XEL,0.005364644461009083,2333,True
XOM,0.0024815257398558676,1903,True
XRAY,-0.000538084782520283,1572,False
XRX,-0.002782591847320274,1171,False
XYL,0.0022011718900254345,2222,True
XYZ,-0.0003843446911377777,81,False
YUM,0.0022938278677246196,2372,True
ZBH,-0.004110837923067113,1941,False
ZBRA,0.0028960117965881665,757,True
ZION,0.0034649042723788955,1482,True
ZTS,0.0034510532218697625,2168,True
